                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    477,                0.36599,                0.20569,                0.85339,                 0.9567,                0.93953,                0.97038,                0.81592,                 0.7291,                0.39993,                 1.1236,              0.0005752,              0.0005752,              0.0005752
                    478,                0.36504,                 0.2065,                0.85381,                0.95668,                0.93939,                0.97034,                0.81609,                0.72905,                0.39958,                 1.1238,              0.0005554,              0.0005554,              0.0005554
                    479,                0.36333,                0.20502,                0.85741,                0.95675,                0.93909,                0.97028,                0.81608,                0.72901,                0.39962,                 1.1239,              0.0005356,              0.0005356,              0.0005356
                    480,                0.36006,                0.20385,                0.85085,                0.95673,                0.93895,                0.97024,                0.81597,                0.72896,                0.39996,                  1.124,              0.0005158,              0.0005158,              0.0005158
                    481,                0.36649,                0.20901,                 0.8562,                0.95658,                0.93916,                0.97024,                0.81631,                0.72891,                0.40005,                 1.1242,               0.000496,               0.000496,               0.000496
                    482,                0.35996,                0.20415,                0.85224,                0.95654,                0.93904,                0.97026,                0.81609,                0.72888,                0.40012,                 1.1243,              0.0004762,              0.0004762,              0.0004762
                    483,                0.36876,                0.20834,                0.85525,                0.95618,                0.93925,                0.97019,                0.81602,                0.72885,                 0.4008,                 1.1246,              0.0004564,              0.0004564,              0.0004564
                    484,                0.36681,                0.20588,                0.85259,                0.95612,                0.93909,                0.97017,                 0.8161,                0.72885,                0.40134,                 1.1248,              0.0004366,              0.0004366,              0.0004366
                    485,                0.36873,                 0.2068,                0.85642,                0.95608,                0.93898,                0.97015,                0.81584,                0.72887,                0.40178,                 1.1249,              0.0004168,              0.0004168,              0.0004168
                    486,                 0.3673,                0.20577,                0.85443,                0.95581,                0.93899,                0.97017,                0.81596,                0.72883,                0.40181,                  1.125,               0.000397,               0.000397,               0.000397
                    487,                0.35469,                0.19939,                0.84921,                0.95571,                0.93889,                0.97023,                0.81578,                0.72889,                0.40177,                 1.1252,              0.0003772,              0.0003772,              0.0003772
                    488,                0.35977,                0.20195,                0.85399,                0.95534,                 0.9389,                 0.9702,                0.81589,                0.72901,                0.40188,                 1.1254,              0.0003574,              0.0003574,              0.0003574
                    489,                0.35792,                0.20299,                 0.8536,                 0.9552,                0.93892,                0.97033,                0.81613,                0.72908,                0.40183,                 1.1256,              0.0003376,              0.0003376,              0.0003376
                    490,                0.36329,                0.20441,                0.85384,                0.95514,                0.93894,                0.97039,                0.81621,                0.72914,                0.40157,                 1.1259,              0.0003178,              0.0003178,              0.0003178
                    491,                0.31774,                0.17658,                0.82243,                0.95412,                0.94105,                0.97043,                0.81685,                0.72906,                0.40093,                  1.126,               0.000298,               0.000298,               0.000298
                    492,                0.30113,                0.16885,                0.81751,                0.95389,                0.94132,                0.97049,                 0.8171,                0.72903,                0.40077,                 1.1262,              0.0002782,              0.0002782,              0.0002782
                    493,                0.29929,                0.16791,                0.82032,                0.95486,                0.93916,                0.97042,                0.81704,                0.72897,                0.40086,                 1.1263,              0.0002584,              0.0002584,              0.0002584
                    494,                0.29628,                0.16539,                 0.8185,                0.95536,                0.93798,                0.97041,                0.81669,                0.72894,                0.40115,                 1.1264,              0.0002386,              0.0002386,              0.0002386
                    495,                 0.2905,                0.16464,                0.81687,                0.95533,                0.93786,                0.97022,                0.81649,                 0.7289,                0.40149,                 1.1266,              0.0002188,              0.0002188,              0.0002188
                    496,                0.29576,                0.16705,                0.81954,                0.95536,                0.93743,                0.97018,                0.81664,                0.72891,                0.40158,                 1.1268,               0.000199,               0.000199,               0.000199
                    497,                0.29111,                0.16426,                0.81791,                0.95535,                0.93731,                0.97012,                0.81664,                0.72888,                0.40188,                 1.1269,              0.0001792,              0.0001792,              0.0001792
                    498,                0.28964,                0.16559,                0.81497,                0.95063,                0.94309,                0.97016,                0.81685,                0.72889,                0.40205,                 1.1271,              0.0001594,              0.0001594,              0.0001594
                    499,                 0.2885,                0.16156,                0.81467,                 0.9506,                0.94313,                0.97014,                0.81671,                 0.7289,                0.40203,                 1.1272,              0.0001396,              0.0001396,              0.0001396
                    500,                0.28939,                 0.1646,                0.81787,                0.95051,                0.94342,                0.97051,                0.81691,                0.72894,                0.40198,                 1.1275,              0.0001198,              0.0001198,              0.0001198
